Date, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
20131004,None,6.97825,6.964489362,6.922042553,6.897541667,None,6.7469375,None,6.246708333,None
20131005,None,6.8571875,6.843604167,6.85175,6.846666667,None,6.765,None,6.3570625,None
20131006,None,7.011208333,6.872,6.786,6.746791667,None,6.6955625,None,6.394791667,None
20131007,None,6.860166667,6.757916667,6.672791667,6.629125,None,6.574041667,None,6.435229167,None
20131008,None,7.045416667,6.8925625,6.689916667,6.608020833,None,6.5406875,None,6.478645833,None
20131009,None,None,7.262125,6.8134375,6.640645833,None,6.55425,None,6.490666667,None
20131010,None,None,7.780893617,7.193833333,6.758729167,None,6.552458333,None,None,None
20131011,None,7.3861875,7.367854167,7.310208333,7.197416667,None,6.897979167,None,6.684020833,None
20131012,None,6.80425,6.6665625,6.639166667,6.60825,None,6.520854167,None,6.430583333,None
20131013,None,6.507479167,6.428479167,6.362595745,6.335020833,None,6.290166667,None,6.2324375,None
20131014,None,6.3258125,6.259604167,6.1838125,6.163166667,None,6.117195652,None,6.0588125,None
20131015,None,6.161833333,6.100520833,6.057375,6.039145833,None,6.009020833,None,5.95475,None
20131016,None,6.228958333,6.134895833,6.0763125,6.028255319,None,5.963416667,None,5.9216875,None
20131017,None,None,5.969666667,5.9675,5.951375,None,5.928229167,None,5.883791667,None
20131018,None,5.84475,5.821583333,5.8334375,5.8313125,None,5.825104167,None,5.8045625,None
20131019,None,5.497791667,5.444666667,5.452041667,5.4171875,None,5.352645833,None,5.271541667,None
20131020,None,4.9864375,4.946489362,4.98375,4.959645833,None,4.859020833,None,4.709979167,None
20131021,None,4.515083333,4.475458333,4.503520833,4.497270833,None,4.457791667,None,4.364854167,None
20131022,None,4.206375,4.193354167,4.21925,4.21225,None,4.191666667,None,4.139458333,None
20131023,None,3.661958333,3.911416667,3.957217391,3.96875,None,3.9911875,None,None,None
20131024,None,3.974604167,4.0124375,3.980666667,3.985083333,None,3.990916667,None,None,None
20131025,None,4.418979167,4.438625,4.406791667,4.400833333,None,4.3975,None,4.388083333,None
20131026,None,4.272479167,4.2756875,4.265541667,4.260395833,None,4.254208333,None,4.245229167,None
20131027,None,4.244354167,4.235770833,4.237208333,4.233645833,None,4.229208333,None,4.2175,None
20131028,None,4.266583333,4.274125,4.25525,4.250083333,None,4.2395,None,4.223041667,None
20131029,None,4.323479167,4.336333333,4.338104167,4.335395833,None,4.327125,None,4.3201875,None
20131030,None,4.346104167,4.328666667,4.314125,4.291958333,None,4.266895833,None,4.2345625,None
20131031,None,4.217375,4.192166667,4.198276596,4.192468085,None,4.195916667,None,4.167979167,None
20131101,None,3.985854167,3.9790625,4.0075625,4.015020833,None,4.01623913,None,None,None
20131102,None,3.722666667,3.731854167,3.775979167,3.810416667,None,3.846531915,None,None,None
20131103,None,3.410729167,3.4743125,3.561291667,3.606125,None,3.6904375,None,3.758666667,None
20131104,None,3.090125,3.082395833,3.153708333,3.245645833,None,3.333166667,None,3.512625,None
20131105,None,3.082583333,3.099083333,3.113645833,3.117395833,None,3.1274375,None,3.146083333,None
20131106,None,2.9768125,3.050541667,3.102645833,3.122604167,None,3.1709375,None,3.2313125,None
20131107,None,2.941958333,2.955041667,3.08625,3.1308125,None,3.199770833,None,3.290708333,None
20131108,None,None,3.0409375,3.1439375,3.1809375,None,3.239875,None,3.3533125,None
20131109,None,3.052270833,3.091229167,3.165416667,3.207979167,None,3.292895833,None,3.421375,None
20131110,None,3.0973125,3.115104167,3.18925,3.233395833,None,3.324583333,None,3.4671875,None
20131111,None,3.108895833,3.126354167,3.222791667,3.262291667,None,3.350729167,None,3.493895833,None
20131112,None,3.118458333,3.126291667,3.238270833,3.286166667,None,3.382395833,None,3.546166667,None
20131113,None,3.131958333,3.193916667,3.257020833,3.304395833,None,3.404395833,None,3.576270833,None
20131114,None,3.159020833,3.215708333,3.277458333,3.323583333,None,3.422708333,None,3.611,None
20131115,None,3.19175,3.232458333,3.294020833,3.343375,None,3.439125,None,3.624166667,None
20131116,None,3.194083333,3.2381875,3.3108125,3.366729167,None,3.468791667,None,3.647479167,None
20131117,None,None,3.3095,3.333125,3.3801875,None,3.479255319,None,3.677375,None
20131118,None,3.196875,3.2759375,3.3518125,3.397234043,None,3.4963125,None,3.69475,None
20131119,None,3.231895833,3.285291667,3.360229167,3.409708333,None,3.515083333,None,3.703604167,None
20131120,None,3.238645833,3.272979167,3.371895833,3.41875,None,3.526395833,None,3.720916667,None
20131121,None,3.2615625,3.243166667,3.382916667,3.427458333,None,3.530145833,None,3.734375,None
20131122,None,3.277270833,3.2409375,3.390520833,3.4360625,None,3.551916667,None,3.738729167,None
20131123,None,3.2901875,3.275191489,3.403021277,3.454361702,None,3.560083333,None,3.748,None
20131124,None,3.308520833,3.307354167,3.420708333,3.4716875,None,3.582319149,None,None,None
20131125,None,3.3188125,3.321645833,3.443770833,3.491229167,None,3.599083333,None,3.801916667,None
20131126,None,3.336833333,3.323291667,3.460083333,3.521,None,3.625291667,None,3.830166667,None
20131127,None,3.367833333,3.36425,3.471916667,3.528083333,None,3.627083333,None,3.834333333,None
20131128,None,3.369333333,3.436916667,3.4845,3.531583333,None,3.63125,None,3.833166667,None
20131129,None,3.38275,3.429,3.50025,3.53725,None,3.63475,None,3.849583333,None
20131130,None,3.386,3.423833333,3.529909091,3.564272727,None,3.636,None,3.853,None
20131201,None,3.378916667,3.413583333,3.51925,3.566083333,None,3.656583333,None,3.829583333,None
20131202,None,3.384666667,3.465666667,3.53275,3.570416667,None,3.643083333,None,3.850083333,None
20131203,None,3.366833333,3.442916667,3.541166667,3.563916667,None,3.6595,None,3.881666667,None
20131204,None,3.363916667,3.4765,3.54475,3.5725,None,3.652916667,None,3.8735,None
20131205,None,3.34125,3.4345,3.544833333,3.584,None,3.6725,None,3.896666667,None
20131206,None,3.333416667,3.462083333,3.557666667,3.581166667,None,3.667166667,None,3.872166667,None
20131207,None,3.326416667,3.444083333,3.563583333,3.604333333,None,3.685333333,None,3.9035,None
20131208,None,3.282833333,3.4225,3.577083333,3.603416667,None,3.693166667,None,3.914666667,None
20131209,None,3.2635,3.420333333,3.574333333,3.607833333,None,3.690916667,None,3.899,None
20131210,None,3.227083333,3.44225,3.564833333,3.610333333,None,3.69725,None,3.9195,None
20131211,None,3.184,3.451916667,3.577416667,3.60225,None,3.691916667,None,3.916916667,None
20131212,None,3.164333333,3.465,3.574833333,3.612416667,None,3.7035,None,3.932083333,None
20131213,None,3.131916667,3.488166667,3.567833333,3.613583333,None,3.715833333,None,3.949083333,None
20131214,None,3.094083333,3.45,3.582583333,3.61875,None,3.716416667,None,3.962666667,None
20131215,None,3.059,3.488,3.586166667,3.619833333,None,3.705916667,None,3.96425,None
20131216,None,3.0145,3.470333333,3.585,3.620833333,None,3.720333333,None,3.972416667,None
20131217,None,2.995666667,3.517083333,3.589166667,3.62825,None,3.731416667,None,3.976916667,None
20131218,None,2.96,3.487416667,3.6155,3.652666667,None,3.744416667,None,3.987833333,None
20131219,None,2.92475,3.47225,3.591916667,3.635090909,None,3.739333333,None,3.9915,None
20131220,None,2.89175,3.521666667,3.603416667,3.63625,None,3.733833333,None,3.987833333,None
20131221,None,2.856166667,3.497666667,3.618833333,3.654333333,None,3.750333333,None,3.9875,None
20131222,None,2.824666667,3.515,3.605666667,3.655416667,None,3.745666667,None,3.99475,None
20131223,None,2.789166667,3.5315,3.610333333,3.648833333,None,3.75075,None,3.996083333,None
20131224,None,2.694916667,3.497333333,3.61925,3.661166667,None,3.75725,None,4.002166667,None
20131225,None,2.616,3.524416667,3.613416667,3.65175,None,3.753583333,None,None,None
20131226,None,2.313083333,3.495,3.624583333,3.66075,None,3.76325,None,4.0125,None
20131227,None,2.14625,3.484666667,3.627833333,3.668833333,None,3.772916667,None,4.008416667,None
20131228,None,2.215333333,3.49775,3.621,3.673083333,None,3.768333333,None,4.016083333,None
20131229,None,2.26875,3.50725,3.618333333,3.670333333,None,3.7815,None,None,None
20131230,None,2.27575,3.478,3.620583333,3.67175,None,3.793666667,None,4.042666667,None
20131231,None,2.307916667,3.467083333,3.630916667,3.690083333,None,3.809666667,None,4.03525,None
20140101,None,None,3.482272727,3.625090909,3.67925,None,3.7915,None,4.039916667,None
20140102,None,2.147416667,3.462166667,3.623666667,3.677833333,None,3.7995,None,4.0615,None
20140103,None,2.087583333,3.469333333,3.627333333,3.680083333,None,3.804666667,None,4.065583333,None
20140104,None,2.11975,3.460833333,3.621666667,3.673,None,3.81225,None,4.064916667,None
20140105,None,1.8885,3.44225,3.620833333,3.670166667,None,3.8025,None,4.052,None
20140106,None,1.63275,3.44225,3.62875,3.67725,None,3.802416667,None,4.060083333,None
20140107,None,1.657666667,3.424416667,3.619583333,3.672916667,None,3.81325,None,4.06425,None
20140108,None,1.698166667,3.438083333,3.616,3.6865,None,3.809666667,None,4.081333333,None
20140109,None,1.463,3.403416667,3.621833333,3.684666667,None,3.794916667,None,4.08225,None
20140110,None,1.429916667,3.354166667,3.624083333,3.694,None,3.813666667,None,4.091416667,None
20140111,None,1.573083333,3.341,3.63175,3.69575,None,3.826166667,None,4.109416667,None
20140112,None,1.702333333,3.357,3.630833333,3.687,None,3.811666667,None,4.1075,None
20140113,None,1.788166667,3.3065,3.636,3.689416667,None,3.799833333,None,4.116,None
20140114,None,1.861583333,3.275166667,3.634,3.699,None,3.81875,None,4.1425,None
20140115,None,1.924083333,3.318,3.63825,3.698833333,None,3.816416667,None,4.148416667,None
20140116,None,1.969916667,3.33925,3.6405,3.700333333,None,3.818,None,4.149416667,None
20140117,None,None,3.36175,3.640416667,3.701083333,None,3.822833333,None,4.148916667,None
20140118,None,2.020583333,3.352416667,3.64025,3.69525,None,3.822583333,None,4.145833333,None
20140119,None,2.05025,3.347666667,3.646916667,3.704666667,None,3.83575,None,4.151083333,None
20140120,None,2.068666667,3.35125,3.646916667,3.718833333,None,3.8385,None,4.151083333,None
20140121,None,2.07725,3.349833333,3.65175,3.7175,None,3.83775,None,4.148416667,None
20140122,None,2.085333333,3.324666667,3.65125,3.716916667,None,3.8395,None,4.15725,None
20140123,None,2.091333333,3.317416667,3.656,3.723,None,3.836333333,None,4.15975,None
20140124,None,2.093,3.319416667,3.654416667,3.720083333,None,3.848166667,None,4.1625,None
20140125,None,2.093333333,3.312666667,3.64925,3.722,None,3.84875,None,4.165666667,None
20140126,None,2.091416667,3.32325,3.653333333,3.727416667,None,3.852583333,None,4.171083333,None
20140127,None,2.092833333,3.315333333,3.653833333,3.72575,None,3.85125,None,4.165083333,None
20140128,None,2.092416667,3.325,3.655,3.726166667,None,3.859333333,None,4.17625,None
20140129,None,2.090333333,3.340166667,3.65875,3.724916667,None,3.86025,None,4.177083333,None
20140130,None,2.084166667,3.321416667,3.657833333,3.721833333,None,3.855666667,None,4.173166667,None
20140131,None,2.076166667,3.302333333,3.657166667,3.727166667,None,3.863,None,4.17775,None
20140201,None,2.07125,3.299416667,3.6535,3.722666667,None,3.867333333,None,4.180416667,None
20140202,None,2.069583333,3.303333333,3.661,3.733083333,None,3.873833333,None,4.190083333,None
20140203,None,2.051333333,3.335833333,3.651333333,3.72825,None,3.876166667,None,4.192916667,None
20140204,None,2.0495,3.337916667,3.654916667,3.727333333,None,3.874166667,None,4.186333333,None
20140205,None,2.039,3.32475,3.658,3.73125,None,3.88225,None,4.187583333,None
20140206,None,2.033666667,3.308333333,3.654416667,3.73625,None,3.882166667,None,4.184583333,None
20140207,None,2.030333333,3.308333333,3.655916667,3.739916667,None,3.88725,None,4.188166667,None
20140208,None,2.012083333,3.313,3.6535,3.738166667,None,3.891166667,None,4.184333333,None
20140209,None,1.996416667,3.28475,3.643,3.726416667,None,3.885,None,4.181,None
20140210,None,None,3.313666667,3.654083333,3.739583333,None,3.896166667,None,4.190583333,None
20140211,None,2.006,3.319583333,3.655,3.73975,None,3.89,None,4.193666667,None
20140212,None,2.00975,3.29525,3.661083333,3.745916667,None,3.894666667,None,4.20425,None
20140213,None,2.052583333,3.317083333,3.654583333,3.741333333,None,3.891666667,None,4.198083333,None
20140214,None,2.09725,3.327333333,3.662666667,3.751083333,None,3.914083333,None,4.208,None
20140215,None,2.133666667,3.348583333,3.665,3.7525,None,3.92825,None,4.218583333,None
20140216,None,2.16,3.352833333,3.673166667,3.761583333,None,3.9395,None,4.2245,None
20140217,None,2.174666667,3.365333333,3.672916667,3.761916667,None,3.949666667,None,4.235083333,None
20140218,None,2.161333333,3.322583333,3.688666667,3.772083333,None,3.957083333,None,4.243166667,None
20140219,None,2.156916667,3.24975,3.6955,3.770833333,None,3.954,None,4.238166667,None
20140220,None,2.171833333,3.314333333,3.682666667,3.776083333,None,3.9705,None,4.253833333,None
20140221,None,2.17,3.330833333,3.689083333,3.778083333,None,3.97225,None,4.259916667,None
20140222,None,2.166916667,3.344333333,3.687166667,3.787583333,None,3.976916667,None,4.26625,None
20140223,None,2.164,3.36475,3.670333333,3.792583333,None,3.977666667,None,4.2615,None
20140224,None,2.16,3.379727273,3.681181818,3.799090909,None,3.992545455,None,4.2795,None
20140225,None,2.1175,3.390166667,3.669166667,3.777833333,None,3.981333333,None,4.267416667,None
20140226,None,2.021333333,3.346333333,3.673833333,3.7855,None,3.989,None,4.274916667,None
20140227,None,1.925333333,3.322416667,3.67075,3.778333333,None,3.988666667,None,4.271333333,None
20140228,None,1.858166667,3.311,3.674083333,3.776083333,None,3.99225,None,4.27325,None
20140301,None,1.816583333,3.293666667,3.681666667,3.777166667,None,3.992833333,None,4.28225,None
20140302,None,1.79575,3.292166667,3.6795,3.773416667,None,3.993333333,None,4.28775,None
20140303,None,1.78575,3.271583333,3.681833333,3.77875,None,3.989916667,None,4.291416667,None
20140304,None,1.789916667,3.284083333,3.687333333,3.792416667,None,3.995416667,None,4.309666667,None
20140305,None,1.780416667,3.285416667,3.6765,3.801166667,None,3.993083333,None,4.307416667,None
20140306,None,1.784583333,3.291833333,3.67,3.798,None,3.994416667,None,4.310166667,None
20140307,None,1.777416667,3.3015,3.661916667,3.80075,None,4.00425,None,4.307,None
20140308,None,1.721916667,3.262083333,3.658583333,3.802333333,None,4.010833333,None,4.298083333,None
20140309,None,1.549833333,3.233416667,3.6385,3.7815,None,4.01775,None,4.286583333,None
20140310,None,1.341833333,3.188666667,3.595916667,3.73325,None,3.985666667,None,4.246083333,None
