SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
RW_Kiv,Kivu,265,1041537259
RW_Kiv,Kivu,266,1037899119
RW_Kiv,Kivu,267,1034389266
RW_Kiv,Kivu,268,1030926678
RW_Kiv,Kivu,269,1027436685
RW_Kiv,Kivu,270,1023887909
RW_Kiv,Kivu,271,1020376865
RW_Kiv,Kivu,272,1016899978
RW_Kiv,Kivu,273,1013357160
RW_Kiv,Kivu,274,1009829435
RW_Kiv,Kivu,275,1006231012
RW_Kiv,Kivu,276,1002596844
RW_Kiv,Kivu,277,998908262
RW_Kiv,Kivu,278,995250660
RW_Kiv,Kivu,279,991600604
RW_Kiv,Kivu,280,987892560
RW_Kiv,Kivu,281,984124543
RW_Kiv,Kivu,282,980418882
RW_Kiv,Kivu,283,976593274
RW_Kiv,Kivu,284,972753368
RW_Kiv,Kivu,285,968905915
RW_Kiv,Kivu,286,965031455
RW_Kiv,Kivu,287,961103375
RW_Kiv,Kivu,288,957072029
RW_Kiv,Kivu,289,953024002
RW_Kiv,Kivu,290,949145967
RW_Kiv,Kivu,291,945047498
RW_Kiv,Kivu,292,940928377
RW_Kiv,Kivu,293,937008241
RW_Kiv,Kivu,294,933043621
RW_Kiv,Kivu,295,929086944
RW_Kiv,Kivu,296,925065528
RW_Kiv,Kivu,297,920995657
RW_Kiv,Kivu,298,916795511
RW_Kiv,Kivu,299,912431728
RW_Kiv,Kivu,300,908272491
RW_Kiv,Kivu,301,904136688
RW_Kiv,Kivu,302,900071186
RW_Kiv,Kivu,303,896052152
RW_Kiv,Kivu,304,891926676
RW_Kiv,Kivu,305,887812320
RW_Kiv,Kivu,306,883761513
RW_Kiv,Kivu,307,879720635
RW_Kiv,Kivu,308,875634876
RW_Kiv,Kivu,309,871365225
RW_Kiv,Kivu,310,867219889
RW_Kiv,Kivu,311,862906945
RW_Kiv,Kivu,312,858688926
RW_Kiv,Kivu,313,854282646
RW_Kiv,Kivu,314,849893841
RW_Kiv,Kivu,315,845483986
RW_Kiv,Kivu,316,840896593
RW_Kiv,Kivu,317,836181705
RW_Kiv,Kivu,318,831254329
RW_Kiv,Kivu,319,826733264
RW_Kiv,Kivu,320,822344062
RW_Kiv,Kivu,321,818016025
RW_Kiv,Kivu,322,813645491
RW_Kiv,Kivu,323,809230075
RW_Kiv,Kivu,324,804718940
RW_Kiv,Kivu,325,800236798
RW_Kiv,Kivu,326,795766175
RW_Kiv,Kivu,327,791109673
RW_Kiv,Kivu,328,786296286
RW_Kiv,Kivu,329,781184222
RW_Kiv,Kivu,330,775856491
RW_Kiv,Kivu,331,770270595
RW_Kiv,Kivu,332,765271329
RW_Kiv,Kivu,333,760339584
RW_Kiv,Kivu,334,755308146
RW_Kiv,Kivu,335,750151202
RW_Kiv,Kivu,336,744745624
RW_Kiv,Kivu,337,739301123
RW_Kiv,Kivu,338,733921362
RW_Kiv,Kivu,339,728618653
RW_Kiv,Kivu,340,723068503
RW_Kiv,Kivu,341,717067557
RW_Kiv,Kivu,342,710792162
RW_Kiv,Kivu,343,704451232
RW_Kiv,Kivu,344,698459421
RW_Kiv,Kivu,345,692234468
RW_Kiv,Kivu,346,685994421
RW_Kiv,Kivu,347,679276571
RW_Kiv,Kivu,348,672543231
RW_Kiv,Kivu,349,666082752
RW_Kiv,Kivu,350,659878848
