,lake,model,scenario,nbr_forcing_data,forcing_data_empty,hyspometry,daily_obs,init,input,par,calibration
509,Wingra,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
510,Wingra,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
511,Wingra,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
512,Wingra,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
513,Wingra,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
514,Wingra,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
515,Wingra,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
516,Wingra,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
517,Wingra,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
518,Wingra,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
519,Wingra,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
520,Wingra,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
521,Wingra,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
522,Wingra,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
523,Wingra,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
524,Wingra,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
525,Biel,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
526,Biel,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
527,Biel,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
528,Biel,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
529,Biel,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
530,Biel,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
531,Biel,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
532,Biel,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
533,Biel,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
534,Biel,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
535,Biel,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
536,Biel,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
537,Biel,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
538,Biel,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
539,Biel,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
540,Biel,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
541,Biel,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
542,Biel,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
543,Biel,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
544,Biel,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
545,Biel,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
546,Lower_Zurich,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
547,Lower_Zurich,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
548,Lower_Zurich,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
549,Lower_Zurich,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
550,Lower_Zurich,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
551,Lower_Zurich,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
552,Lower_Zurich,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
553,Lower_Zurich,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
554,Lower_Zurich,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
555,Lower_Zurich,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
556,Lower_Zurich,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
557,Lower_Zurich,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
558,Lower_Zurich,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
559,Lower_Zurich,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
560,Lower_Zurich,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
561,Lower_Zurich,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
562,Lower_Zurich,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
563,Lower_Zurich,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
564,Lower_Zurich,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
565,Lower_Zurich,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
566,Lower_Zurich,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
567,Neuchatel,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
568,Neuchatel,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
569,Neuchatel,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
570,Neuchatel,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
571,Neuchatel,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
572,Neuchatel,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
573,Neuchatel,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
574,Neuchatel,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
575,Neuchatel,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
576,Neuchatel,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
577,Neuchatel,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
578,Neuchatel,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
579,Neuchatel,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
580,Neuchatel,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
581,Neuchatel,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
582,Neuchatel,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
583,Neuchatel,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
584,Neuchatel,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
585,Neuchatel,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
586,Neuchatel,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
587,Neuchatel,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
588,Alqueva,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
589,Alqueva,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
590,Alqueva,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
591,Alqueva,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
592,Alqueva,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
593,Alqueva,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
594,Alqueva,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
595,Alqueva,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
596,Alqueva,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
597,Alqueva,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
598,Alqueva,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
599,Alqueva,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
600,Alqueva,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
601,Alqueva,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
602,Alqueva,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
603,Alqueva,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
604,Alqueva,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
605,Alqueva,MIROC5,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
606,Alqueva,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
607,Alqueva,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
608,Alqueva,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
609,Annecy,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
610,Annecy,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
611,Annecy,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
612,Annecy,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
613,Annecy,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
614,Annecy,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
615,Annecy,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
616,Annecy,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
617,Annecy,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
618,Annecy,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
619,Annecy,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
620,Annecy,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
621,Annecy,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
622,Annecy,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
623,Annecy,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
624,Annecy,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
625,Annecy,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
626,Annecy,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
627,Annecy,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
628,Annecy,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
629,Annecy,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
630,Bourget,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
631,Bourget,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
632,Bourget,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
633,Bourget,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
634,Bourget,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
635,Bourget,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
636,Bourget,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
637,Bourget,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
638,Bourget,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
639,Bourget,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
640,Bourget,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
641,Bourget,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
642,Bourget,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
643,Bourget,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
644,Bourget,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
645,Bourget,MIROC5,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
646,Bourget,MIROC5,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
647,Bourget,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
648,Bourget,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
649,Bourget,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
650,Bourget,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
651,Geneva,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
652,Geneva,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
653,Geneva,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
654,Geneva,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
655,Geneva,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
656,Geneva,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
657,Geneva,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
658,Geneva,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
659,Geneva,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
660,Geneva,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
661,Geneva,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
662,Geneva,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
663,Geneva,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
664,Geneva,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
665,Geneva,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
666,Geneva,MIROC5,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
667,Geneva,MIROC5,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
668,Geneva,MIROC5,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
669,Geneva,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
670,Geneva,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
671,Geneva,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
672,Argyle,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
673,Argyle,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
674,Argyle,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
675,Argyle,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
676,Argyle,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
677,Argyle,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
678,Argyle,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
679,Argyle,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
680,Argyle,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
681,Argyle,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
682,Argyle,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
683,Argyle,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
684,Argyle,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
685,Argyle,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
686,Argyle,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
687,Argyle,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
688,Argyle,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
689,Argyle,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
690,Argyle,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
691,Argyle,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
692,Argyle,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
693,Burley_Griffin,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
694,Burley_Griffin,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
695,Burley_Griffin,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
696,Burley_Griffin,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
697,Burley_Griffin,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
698,Burley_Griffin,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
699,Burley_Griffin,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
700,Burley_Griffin,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
701,Burley_Griffin,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
702,Burley_Griffin,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
703,Burley_Griffin,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
704,Burley_Griffin,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
705,Burley_Griffin,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
706,Burley_Griffin,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
707,Burley_Griffin,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
708,Burley_Griffin,MIROC5,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
709,Burley_Griffin,MIROC5,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
710,Burley_Griffin,MIROC5,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
711,Burley_Griffin,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
712,Burley_Griffin,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
713,Burley_Griffin,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
714,Mt_Bold,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
715,Mt_Bold,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
716,Mt_Bold,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
717,Mt_Bold,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
718,Mt_Bold,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
719,Mt_Bold,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
720,Mt_Bold,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
721,Mt_Bold,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
722,Mt_Bold,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
723,Mt_Bold,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
724,Mt_Bold,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
725,Mt_Bold,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
726,Mt_Bold,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
727,Mt_Bold,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
728,Mt_Bold,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
729,Mt_Bold,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
730,Mt_Bold,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
731,Mt_Bold,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
732,Mt_Bold,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
733,Mt_Bold,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
734,Mt_Bold,EWEMBI,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Does not exist
735,Dickie_Lake,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
736,Dickie_Lake,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
737,Dickie_Lake,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
738,Dickie_Lake,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
739,Dickie_Lake,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
740,Dickie_Lake,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
741,Dickie_Lake,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
742,Dickie_Lake,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
743,Dickie_Lake,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
744,Dickie_Lake,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
745,Dickie_Lake,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
746,Dickie_Lake,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
747,Dickie_Lake,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
748,Dickie_Lake,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
749,Dickie_Lake,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
750,Dickie_Lake,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
751,Dickie_Lake,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
752,Dickie_Lake,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
753,Dickie_Lake,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
754,Dickie_Lake,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
755,Dickie_Lake,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
756,Eagle_lake,GFDL-ESM2M,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
757,Eagle_lake,GFDL-ESM2M,piControl,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
758,Eagle_lake,GFDL-ESM2M,rcp26,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
759,Eagle_lake,GFDL-ESM2M,rcp60,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
760,Eagle_lake,GFDL-ESM2M,rcp85,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
761,Eagle_lake,HadGEM2-ES,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
762,Eagle_lake,HadGEM2-ES,piControl,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
763,Eagle_lake,HadGEM2-ES,rcp26,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
764,Eagle_lake,HadGEM2-ES,rcp60,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
765,Eagle_lake,HadGEM2-ES,rcp85,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
766,Eagle_lake,IPSL-CM5A-LR,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
767,Eagle_lake,IPSL-CM5A-LR,piControl,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
768,Eagle_lake,IPSL-CM5A-LR,rcp26,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
769,Eagle_lake,IPSL-CM5A-LR,rcp60,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
